date	datetime	Shortwave_Radiation_Downwelling_wattPerMeterSquared	Air_Temperature_celsius	Dewpoint_Air_Temperature_Celsius	Ten_Meter_Elevation_Wind_Speed_meterPerSecond
2012-04-13	834	324.46000000000004	5.752083333333333	1.7072222222222224	2.0861111111111112
2012-04-14	835	265.99999999999994	5.186805555555556	1.4936111111111081	1.5875000000000004
2012-04-15	836	78.54	4.30625	1.0819444444444448	2.774305555555555
2012-04-16	837	239.18000000000012	2.85	-3.2530555555555543	2.4798611111111115
2012-04-17	838	355.8999999999999	4.149305555555555	-3.5580555555555575	3.6569444444444437
2012-04-18	839	320.53999999999996	6.1722222222222225	1.6819444444444451	4.040972222222223
2012-04-19	840	221.45999999999995	7.336805555555557	2.4872222222222224	3.3034722222222213
2012-04-20	841	338	7.1402777777777775	2.5179166666666664	2.6423611111111107
2012-04-21	842	222.06000000000003	5.55763888888889	2.6456944444444472	3.350694444444444
2012-04-22	843	197.16000000000003	4.995833333333334	2.6594444444444436	3.7208333333333345
2012-04-23	844	329.7600000000001	6.690277777777776	1.7431944444444427	3.947222222222223
2012-04-24	845	284.82	6.890972222222222	3.5093055555555526	3.5618055555555554
2012-04-25	846	285.26	8.080555555555557	4.541388888888889	4.45625
2012-04-26	847	158.73999999999998	9.350000000000001	5.1801388888888935	3.8701388888888886
2012-04-27	848	221.76000000000005	10.641666666666662	6.113749999999996	2.9124999999999996
2012-04-28	849	409.58000000000015	17.705555555555552	10.130277777777772	3.159027777777779
2012-04-29	850	260.59999999999997	16.12222222222222	9.459999999999999	3.359722222222222
2012-04-30	851	304.4600000000001	16.256249999999994	7.629166666666665	3.491666666666667
2012-05-01	852	231.14000000000016	14.478472222222225	9.823194444444448	2.364583333333333
2012-05-02	853	187.52000000000004	13.942361111111126	11.94527777777779	2.4534722222222216
2012-05-03	854	200.30000000000004	11.391666666666664	7.567777777777775	2.8083333333333327
2012-05-04	855	297.34000000000015	13.196527777777778	6.945	3.325
2012-05-05	856	77.32000000000005	6.625000000000001	5.894027777777778	2.4222222222222225
2012-05-06	857	111.8600000000001	5.981944444444444	5.223055555555555	2.089583333333333
2012-05-07	858	207.16000000000005	6.472222222222224	4.22138888888889	1.4152777777777776
2012-05-08	859	475.2999999999999	13.35208333333333	6.472083333333328	3.212500000000001
2012-05-09	860	263.06	14.679166666666664	11.707361111111108	3.1687500000000006
2012-05-10	861	302.41999999999996	19.02083333333333	13.589027777777774	3.891666666666667
2012-05-11	862	171.84000000000012	15.723611111111103	11.654861111111103	4.679166666666667
2012-05-12	863	267.18	6.7972222222222225	2.0234722222222237	2.2541666666666678
2012-05-13	864	487.50000000000006	6.1125000000000025	-0.42374999999999735	1.581250000000001
2012-05-14	865	499.3399999999999	10.988194444444442	1.405000000000001	2.7812499999999996
2012-05-15	866	230.36	6.385416666666668	3.4901388888888905	3.5055555555555555
2012-05-16	867	277.20000000000005	5.096527777777778	1.6641666666666683	3.8076388888888886
2012-05-17	868	534.3000000000001	8.135416666666671	-0.10402777777777297	2.5986111111111114
2012-05-18	869	321.31999999999994	11.938888888888888	4.984027777777778	4.3173611111111105
2012-05-19	870	396.15999999999985	15.07152777777777	9.721944444444437	2.122222222222223
2012-05-20	871	398.24000000000007	17.26041666666667	11.23541666666667	1.7027777777777777
2012-05-21	872	295.78	17.205555555555556	12.878611111111109	1.8652777777777774
2012-05-22	873	501.72	20.331944444444446	13.6675	1.7638888888888884
2012-05-23	874	232.08000000000015	17.39652777777777	14.846944444444437	1.5888888888888888
2012-05-24	875	572.68	19.445833333333333	12.806527777777777	3.1166666666666663
2012-05-25	876	596.7800000000001	16.28541666666667	6.088611111111116	3.4451388888888888
2012-05-26	877	590.7000000000002	17.059722222222213	7.0727777777777705	2.7402777777777776
2012-05-27	878	521.1	17.22499999999999	8.502638888888882	1.6569444444444443
2012-05-28	879	423.65999999999997	17.919444444444434	10.27513888888888	2.227083333333333
2012-05-29	880	487.9800000000001	15.291666666666654	10.38958333333332	2.975694444444444
2012-05-30	881	505.12000000000006	15.39375	8.265	1.964583333333333
2012-05-31	882	253.60000000000005	14.55416666666667	11.006250000000005	3.970833333333333
2012-06-01	883	107.04000000000002	10.198611111111118	8.698888888888899	2.960416666666666
2012-06-02	884	543.3200000000002	10.262500000000001	4.092500000000001	1.7499999999999991
2012-06-03	885	70.77999999999996	7.900000000000001	7.063333333333336	2.045833333333333
2012-06-04	886	217.48000000000008	9.208333333333332	7.615416666666665	2.9083333333333337
2012-06-05	887	403.06000000000006	9.22638888888889	3.562222222222223	2.6999999999999993
2012-06-06	888	201.82000000000005	11.430555555555559	8.178750000000003	3.309722222222223
2012-06-07	889	338.19999999999993	16.147222222222226	11.64513888888889	3.3743055555555554
2012-06-08	890	409.54	14.745138888888896	9.14861111111112	4.824999999999999
2012-06-09	891	386.24000000000007	11.856250000000005	5.22527777777778	5.270833333333333
2012-06-10	892	422.5400000000001	13.08541666666667	5.586111111111114	2.5270833333333336
2012-06-11	893	263.5	12.639583333333333	8.966666666666667	2.1986111111111115
2012-06-12	894	254.08000000000018	13.00972222222223	10.576666666666672	2.0881944444444445
2012-06-13	895	129.07999999999996	10.106944444444439	6.997083333333327	1.5395833333333342
2012-06-14	896	233.94	11.01736111111112	7.799444444444453	1.2708333333333333
2012-06-15	897	191.26000000000008	14.295138888888884	11.062499999999995	2.8618055555555553
2012-06-16	898	159.89999999999992	14.04027777777778	12.04888888888889	3.8277777777777775
2012-06-17	899	463.02000000000004	14.820138888888884	8.943611111111107	3.429166666666667
2012-06-18	900	431.53999999999996	16.05555555555555	11.16152777777777	3.904861111111111
2012-06-19	901	266.28	15.050000000000008	11.282916666666674	1.3236111111111115
2012-06-20	902	154.74000000000004	15.101388888888891	13.772083333333336	1.5979166666666669
2012-06-21	903	233.89999999999995	16.450000000000003	13.636805555555561	2.495833333333333
2012-06-22	904	367.94000000000005	13.84791666666667	9.278333333333334	4.2541666666666655
2012-06-23	905	385.3200000000001	14.07847222222222	8.120694444444444	3.4576388888888894
2012-06-24	906	225.15999999999997	12.95138888888889	9.386805555555554	4.976388888888889
2012-06-25	907	289.21999999999997	12.633333333333333	9.302222222222222	5.420833333333333
2012-06-26	908	380.5	13.337500000000002	8.083055555555559	2.554861111111111
2012-06-27	909	194.92000000000004	15.677083333333329	13.640555555555553	3.072222222222222
2012-06-28	910	447.58	20.93194444444445	15.846111111111115	2.8291666666666675
2012-06-29	911	249.65999999999994	18.79027777777777	16.162499999999994	2.747222222222222
2012-06-30	912	375.69999999999993	17.770833333333336	13.038611111111113	2.440277777777778
2012-07-01	913	326.62	15.009027777777774	10.102638888888885	3.349305555555557
2012-07-02	914	246.1000000000001	13.382638888888895	9.207361111111117	1.2986111111111112
2012-07-03	915	426.24000000000007	16.943749999999998	10.874861111111107	1.170833333333333
2012-07-04	916	345.9200000000001	19.49722222222223	12.665138888888896	1.333333333333334
2012-07-05	917	271.56000000000006	19.285416666666666	16.129583333333333	1.4277777777777771
2012-07-06	918	314.5199999999999	17.968750000000004	13.604861111111115	2.4791666666666665
2012-07-07	919	418.64000000000016	17.906944444444445	11.891111111111112	1.7888888888888888
2012-07-08	920	181.64000000000001	15.30625	12.58083333333333	3.570138888888888
2012-07-09	921	399.2199999999999	16.110416666666662	11.215694444444441	4.883333333333334
2012-07-10	922	330.24	15.565972222222216	12.514999999999993	2.707638888888889
2012-07-11	923	297.36000000000007	12.831249999999992	10.411805555555548	4.240277777777777
2012-07-12	924	351.4800000000001	12.320138888888891	8.228194444444446	4.461805555555555
2012-07-13	925	199.0800000000001	13.376388888888892	11.60666666666667	3.5604166666666663
2012-07-14	926	232.40000000000006	12.767361111111112	11.158055555555556	4.404861111111111
2012-07-15	927	201.46	12.618749999999991	10.578611111111101	2.9159722222222233
2012-07-16	928	189.28000000000006	11.777777777777775	9.803611111111108	4.768750000000001
2012-07-17	929	178.22000000000008	14.3263888888889	13.036944444444455	4.830555555555557
2012-07-18	930	342.65999999999997	16.875694444444445	12.735416666666666	5.178472222222222
2012-07-19	931	265.97999999999996	13.79444444444444	11.431111111111106	5.541666666666667
2012-07-20	932	279.2	13.455555555555554	10.36833333333333	2.045833333333333
2012-07-21	933	261.08	11.79861111111111	7.676388888888887	1.4833333333333332
2012-07-22	934	503.8399999999999	13.149305555555554	7.509027777777777	1.2791666666666668
2012-07-23	935	581.4800000000001	17.400694444444447	8.441111111111113	1.9625000000000001
2012-07-24	936	526.0600000000001	20.004861111111115	12.016527777777783	1.55763888888889
2012-07-25	937	516.14	22.157638888888897	14.792916666666674	1.5104166666666663
2012-07-26	938	471	21.890972222222217	15.60277777777777	1.4673611111111111
2012-07-27	939	374.43999999999994	21.077777777777786	16.224583333333342	2.491666666666667
2012-07-28	940	150.0399999999999	17.497222222222234	15.832222222222233	2.4034722222222227
2012-07-29	941	363.38	15.235416666666675	9.878472222222232	3.7590277777777774
2012-07-30	942	351.1600000000001	12.744444444444445	8.765972222222224	3.528472222222223
2012-07-31	943	266.34000000000003	14.783333333333342	9.187777777777788	2.1138888888888885
2012-08-01	944	546.5400000000002	19.962500000000006	12.956111111111117	2.8076388888888895
2012-08-02	945	266.76	19.05208333333332	14.03597222222221	3.340277777777778
2012-08-03	946	372.18	17.127777777777787	12.435694444444454	2.1694444444444443
2012-08-04	947	387.68	16.795833333333334	12.960277777777778	2.0249999999999995
2012-08-05	948	276.58	16.843055555555555	14.175277777777778	1.5680555555555546
2012-08-06	949	260.28000000000003	15.488194444444442	12.244583333333331	4.127777777777776
2012-08-07	950	278.9200000000001	14.083333333333334	9.703611111111112	4.656250000000001
2012-08-08	951	408.88000000000005	14.954861111111107	10.666666666666664	2.606944444444445
2012-08-09	952	208.97999999999996	15.527777777777775	11.711249999999996	1.6020833333333333
2012-08-10	953	398.96000000000004	13.316666666666666	8.341111111111111	1.498611111111111
2012-08-11	954	452	13.791666666666663	8.981944444444437	1.9625000000000006
2012-08-12	955	495.26000000000016	15.53611111111111	8.746666666666666	3.0354166666666664
2012-08-13	956	401.3000000000001	18.58055555555556	10.793611111111113	1.6861111111111111
2012-08-14	957	397.20000000000005	20.2361111111111	12.52583333333332	1.8333333333333337
2012-08-15	958	390.91999999999996	21.765972222222228	14.57222222222223	2.910416666666667
2012-08-16	959	380.00000000000017	17.77986111111112	12.312916666666673	1.9798611111111117
2012-08-17	960	436.40000000000003	20.070833333333347	12.357361111111125	1.8819444444444438
2012-08-18	961	476.18	23.88194444444445	14.94680555555556	2.5500000000000007
2012-08-19	962	438.34000000000015	27.438888888888883	17.689027777777774	2.328472222222222
2012-08-20	963	285.04	23.149305555555554	17.884722222222223	2.1847222222222222
2012-08-21	964	284.12000000000006	21.336111111111105	17.059305555555547	1.6076388888888884
2012-08-22	965	346.38000000000005	16.71527777777778	11.063194444444445	3.559722222222222
2012-08-23	966	456.66	15.695138888888888	8.326249999999998	1.9763888888888879
2012-08-24	967	275.6200000000001	16.102083333333336	12.03819444444445	1.7743055555555556
2012-08-25	968	249.55999999999997	16.68194444444445	12.120277777777785	3.838888888888889
2012-08-26	969	88.48000000000002	13.65694444444445	11.589444444444451	5.202083333333333
2012-08-27	970	403.85999999999996	15.978472222222216	10.482499999999993	2.75763888888889
2012-08-28	971	258.94000000000017	18.045138888888882	11.175694444444439	2.5090277777777787
2012-08-29	972	365.92	18.286805555555553	13.840972222222222	2.0152777777777775
2012-08-30	973	188.2400000000001	15.292361111111116	11.263333333333337	2.0763888888888884
2012-08-31	974	126.93999999999986	11.888888888888888	9.728333333333332	2.613888888888889
2012-09-01	975	269.7599999999999	11.372222222222224	7.622916666666668	1.0715277777777776
2012-09-02	976	351.56	13.325694444444451	8.725833333333341	1.607638888888889
2012-09-03	977	178.1599999999999	13.838888888888892	10.96152777777778	0.9222222222222225
2012-09-04	978	390.42	16.100000000000005	11.449722222222226	1.117361111111111
2012-09-05	979	168.14000000000001	14.094444444444441	10.424999999999997	1.3513888888888894
2012-09-06	980	218.13999999999996	11.932638888888887	7.319722222222218	1.5097222222222226
2012-09-07	981	364.12000000000006	14.461805555555554	9.404583333333331	2.8104166666666672
2012-09-08	982	394.8800000000001	17.210416666666667	12.66263888888889	1.3958333333333328
2012-09-09	983	380.9600000000001	19.44305555555555	11.97444444444444	2.299305555555556
2012-09-10	984	317.9	21.00763888888889	11.538055555555559	3.056944444444444
2012-09-11	985	138.42	15.560416666666667	12.676805555555555	3.2527777777777773
2012-09-12	986	207.86	9.835416666666667	7.044444444444444	2.7159722222222222
2012-09-13	987	123.36000000000003	9.423611111111107	7.368333333333331	1.7520833333333332
2012-09-14	988	120.48000000000002	10.801388888888885	8.900416666666663	4.9125000000000005
2012-09-15	989	146.76000000000008	12.060416666666667	9.55875	2.3423611111111113
2012-09-16	990	350.17999999999995	14.506944444444434	9.414722222222213	2.1583333333333337
2012-09-17	991	110.52000000000001	12.610416666666662	10.433888888888886	2.365972222222222
2012-09-18	992	175.05999999999995	12.288888888888884	8.932499999999997	3.3118055555555554
2012-09-19	993	217.90000000000006	7.7569444444444455	5.106111111111113	2.6312500000000005
2012-09-20	994	223.52000000000007	8.039583333333331	4.473888888888885	2.205555555555556
2012-09-21	995	184.98	9.843055555555562	4.758333333333341	1.4576388888888885
2012-09-22	996	194.34000000000006	8.43541666666667	4.686666666666669	2.6236111111111113
2012-09-23	997	150.52	8.879861111111111	4.744166666666667	2.803472222222223
2012-09-24	998	129.9000000000001	14.290277777777774	10.581527777777776	4.370138888888889
2012-09-25	999	98.09999999999992	11.274305555555562	8.455277777777784	3.7861111111111114
2012-09-26	1000	89.96000000000005	10.868750000000004	8.878888888888891	3.013888888888889
2012-09-27	1001	120.42	10.573611111111106	8.912499999999996	3.4124999999999988
2012-09-28	1002	166.62000000000006	11.121527777777777	8.21486111111111	3.5513888888888885
2012-09-29	1003	139.4199999999999	9.637500000000001	7.046666666666668	3.3895833333333334
2012-09-30	1004	283.62000000000006	8.824999999999996	4.434583333333327	1.907638888888888
2012-10-01	1005	287.76	10.67083333333333	5.354999999999998	2.2826388888888887
2012-10-02	1006	134.8400000000001	11.908333333333339	8.622500000000006	3.1215277777777786
2012-10-03	1007	127.26000000000006	12.060416666666663	9.71097222222222	4.455555555555556
2012-10-04	1008	65.43999999999993	9.475	7.8741666666666665	4.6826388888888895
2012-10-05	1009	42.139999999999986	10.838888888888892	9.482222222222223	4.468055555555557
2012-10-06	1010	56.55999999999996	10.259027777777773	9.075416666666662	3.3701388888888895
2012-10-07	1011	174.08	7.2513888888888856	4.846527777777775	1.8416666666666672
2012-10-08	1012	209.40000000000015	7.018749999999999	3.1712500000000006	1.5402777777777785
2012-10-09	1013	127.76000000000003	7.049999999999999	3.691111111111109	1.5569444444444442
2012-10-10	1014	201.57999999999998	5.3270833333333325	1.8956944444444446	1.002777777777777
2012-10-11	1015	247.7199999999999	6.736805555555556	2.4841666666666677	2.606249999999999
2012-10-12	1016	65.22000000000006	9.662499999999998	6.75111111111111	4.25
2012-10-13	1017	152.8599999999999	7.742361111111106	4.5168055555555515	4.316666666666667
2012-10-14	1018	87.08	5.989583333333333	3.487638888888889	3.1472222222222226
2012-10-15	1019	108.43999999999997	6.4222222222222225	4.102916666666669	3.371527777777778
2012-10-16	1020	82.17999999999999	6.636805555555556	4.428333333333334	4.102777777777778
2012-10-17	1021	93.01999999999997	10.31041666666667	7.370555555555561	3.3708333333333336
2012-10-18	1022	160.00000000000003	15.902083333333337	9.182916666666669	3.314583333333333
2012-10-19	1023	161.74000000000004	17.59305555555555	9.28277777777777	2.619444444444444
2012-10-20	1024	154.9399999999999	16.865972222222226	11.402638888888893	2.401388888888889
2012-10-21	1025	179.17999999999995	16.938888888888886	10.93513888888889	1.3701388888888892
2012-10-22	1026	176.04	15.808333333333337	9.779166666666672	0.9763888888888889
2012-10-23	1027	181.93999999999997	12.665972222222214	9.200833333333325	0.9666666666666665
2012-10-24	1028	177.99999999999991	9.754861111111111	8.010555555555555	1.6729166666666655
2012-10-25	1029	33.69999999999997	7.779166666666666	6.968055555555555	1.7562499999999996
2012-10-26	1030	39.36	4.010416666666666	0.4461111111111119	2.5909722222222222
2012-10-27	1031	176.04000000000008	0.397916666666667	-5.999722222222223	2.77986111111111
2012-10-28	1032	170.50000000000009	0.6624999999999992	-2.974305555555556	1.3694444444444442
2012-10-29	1033	71.35999999999993	1.4013888888888881	-1.899722222222223	3.6958333333333333
2012-10-30	1034	45.61999999999995	4.988888888888888	3.819305555555554	3.270833333333333
2012-10-31	1035	150.48000000000002	6.563194444444443	1.8330555555555526	3.626388888888888
2012-11-01	1036	59.45999999999996	6.53125	2.06	4.282638888888889
2012-11-02	1037	91.46000000000001	5.290277777777778	1.8747222222222208	5.364583333333333
2012-11-03	1038	27.660000000000004	4.886805555555556	2.8656944444444434	4.054166666666666
2012-11-04	1039	27.90000000000001	5.8180555555555555	3.6970833333333326	3.611111111111111
2012-11-05	1040	30.219999999999988	4.938194444444445	2.8938888888888883	4.2625
2012-11-06	1041	85.65999999999997	4.507638888888889	2.5665277777777757	4.856944444444444
2012-11-07	1042	14.820000000000002	6.809027777777777	5.82625	5.822222222222222
2012-11-08	1043	16.90000000000001	6.404861111111111	4.23888888888889	5.297916666666667
2012-11-09	1044	63.47999999999994	6.95	3.022777777777778	2.9138888888888888
2012-11-10	1045	18.500000000000007	9.12013888888889	6.527361111111112	2.815277777777778
2012-11-11	1046	90.10000000000002	6.7868055555555555	4.57	3.297222222222222
2012-11-12	1047	86.82000000000005	4.7770833333333345	1.8868055555555574	2.605555555555555
2012-11-13	1048	62.760000000000105	4.6506944444444445	1.174444444444445	1.4423611111111112
2012-11-14	1049	132.34000000000003	4.273611111111112	-0.05944444444444365	1.3861111111111108
2012-11-15	1050	33.00000000000001	0.8854166666666667	-0.6549999999999983	1.8687500000000004
2012-11-16	1051	45.88000000000004	-0.02986111111111129	-1.6468055555555543	1.8090277777777783
2012-11-17	1052	84.72000000000003	3.5687499999999996	1.1051388888888887	2.251388888888888
2012-11-18	1053	8.100000000000003	6.240972222222222	5.665277777777776	1.5222222222222226
2012-11-19	1054	70.20000000000002	6.466666666666666	4.96125	2.2055555555555553
2012-11-20	1055	113.42000000000003	6.013194444444444	2.377361111111111	1.739583333333333
2012-11-21	1056	70.78000000000002	3.6986111111111115	1.2295833333333333	3.088194444444445
2012-11-22	1057	99.0599999999999	6.679166666666666	3.200833333333334	3.869444444444446
2012-11-23	1058	32.119999999999976	5.94375	3.9630555555555573	3.7604166666666656
2012-11-24	1059	15.700000000000006	7.205555555555557	6.042083333333333	1.7340277777777782
2012-11-25	1060	50.94000000000001	8.35972222222222	3.226249999999997	6.371527777777779
2012-11-26	1061	18.740000000000002	6.600694444444445	4.326805555555555	3.0500000000000003
2012-11-27	1062	36.61999999999999	5.90763888888889	3.2434722222222216	2.260416666666667
2012-11-28	1063	28.12000000000002	3.575	2.601388888888891	1.6180555555555558
2012-11-29	1064	12.980000000000002	1.0243055555555556	-0.5380555555555553	2.4722222222222214
2012-11-30	1065	65.86000000000003	-0.027777777777778005	-2.1934722222222214	1.890277777777778
2012-12-01	1066	22.74	-0.2652777777777778	-1.3315277777777772	3.5930555555555563
2012-12-02	1067	19.8	-0.00416666666666666	-0.44638888888888817	3.4111111111111114
2012-12-03	1068	30.439999999999998	0.04791666666666673	-0.8906944444444448	3.5909722222222227
2012-12-04	1069	14.420000000000002	1.7833333333333334	0.7055555555555565	5.647916666666666
2012-12-05	1070	41.20000000000004	-0.03819444444444449	-1.7495833333333326	2.766666666666666
2012-12-06	1071	55.63999999999998	-2.146527777777779	-4.312500000000001	4.064583333333334
2012-12-07	1072	26.680000000000003	-2.8659722222222217	-5.572638888888889	4.5874999999999995
2012-12-08	1073	80.05999999999997	-4.979166666666666	-7.335555555555555	2.1027777777777783
2012-12-09	1074	9.799999999999999	-0.8187499999999998	-1.6134722222222204	6.092361111111112
2012-12-10	1075	12.499999999999996	-0.17499999999999918	-1.4123611111111098	4.463888888888889
2012-12-11	1076	42.499999999999964	-3.489583333333334	-5.257916666666668	2.633333333333333
2012-12-12	1077	15.859999999999996	-3.5506944444444444	-4.853055555555557	3.8513888888888888
2012-12-13	1078	49.78000000000002	-3.2555555555555546	-6.892638888888887	1.736111111111111
2012-12-14	1079	40.239999999999995	2.7611111111111115	1.05388888888889	4.084722222222221
2012-12-15	1080	30.360000000000028	5.791666666666665	3.7873611111111103	3.6493055555555567
2012-12-16	1081	23.440000000000005	4.93125	3.678611111111111	4.027083333333333
2012-12-17	1082	20.520000000000007	4.719444444444445	3.51263888888889	2.4972222222222222
2012-12-18	1083	21.24000000000001	3.7722222222222217	2.83486111111111	2.5770833333333334
2012-12-19	1084	16.859999999999996	3.078472222222222	2.084166666666667	1.4763888888888888
2012-12-20	1085	52.960000000000015	0.9784722222222222	-1.9429166666666668	4.750694444444443
2012-12-21	1086	12.600000000000003	2.5777777777777775	2.0805555555555566	1.7847222222222225
2012-12-22	1087	23.079999999999995	4.901388888888889	3.4736111111111128	3.6541666666666672
2012-12-23	1088	4.5200000000000005	8.885416666666666	7.991249999999998	6.227083333333334
2012-12-24	1089	25.500000000000007	8.562499999999998	6.215277777777776	3.554861111111111
2012-12-25	1090	12.400000000000007	7.286111111111111	4.573888888888889	5.779861111111111
2012-12-26	1091	15.44	5.024305555555555	3.505138888888888	5.6875
2012-12-27	1092	31.380000000000038	5.33263888888889	3.494722222222222	4.680555555555555
2012-12-28	1093	30.300000000000033	3.2993055555555557	1.9384722222222213	2.622916666666666
2012-12-29	1094	48.53999999999996	7.852777777777778	4.783749999999999	4.613888888888889
2012-12-30	1095	20.820000000000007	5.238194444444445	2.219166666666668	6.858333333333333
2012-12-31	1096	41.53999999999994	6.455555555555557	2.572361111111112	6.165972222222222
2013-01-01	1097	11.900000000000011	4.1937500000000005	2.7179166666666683	5.216666666666666
2013-01-02	1098	21.200000000000003	3.2444444444444436	1.7740277777777755	4.688888888888889
2013-01-03	1099	7.019999999999998	6.559027777777778	5.865138888888888	5.953472222222222
2013-01-04	1100	8.219999999999999	7.475	6.8976388888888875	5.480555555555555
2013-01-05	1101	7.380000000000002	5.503472222222221	4.784027777777778	3.7006944444444443
2013-01-06	1102	7.039999999999993	5.673611111111112	4.69361111111111	3.9583333333333335
2013-01-07	1103	17.02	5.770138888888889	4.294166666666667	2.5256944444444445
2013-01-08	1104	10.739999999999991	4.135416666666667	3.3445833333333344	3.532638888888888
2013-01-09	1105	12.880000000000003	3.4916666666666667	2.668194444444443	3.9479166666666665
2013-01-10	1106	18.6	2.086805555555556	0.852777777777778	3.4722222222222228
2013-01-11	1107	72.35999999999996	-3.543750000000001	-5.613888888888889	1.281944444444444
2013-01-12	1108	99.160000000000025	-4.073611111111111	-7.3029166666666665	1.497222222222222
2013-01-13	1109	91.16000000000005	-5.027083333333333	-8.012083333333331	2.58125
2013-01-14	1110	34.50000000000003	-5.01875	-7.296805555555556	2.0319444444444446
2013-01-15	1111	41.83999999999997	-4.152083333333333	-6.546388888888891	2.168055555555556
2013-01-16	1112	30.00000000000001	-4.834722222222222	-5.909305555555556	0.9583333333333331
2013-01-17	1113	34.90000000000007	-5.317361111111111	-6.215972222222223	1.5951388888888884
2013-01-18	1114	27.199999999999978	-4.798611111111112	-6.451666666666666	2.577777777777778
2013-01-19	1115	46.96000000000002	-6.615277777777777	-9.523611111111109	4.432638888888889
2013-01-20	1116	33.920000000000016	-5.102777777777778	-7.030555555555555	3.800694444444443
2013-01-21	1117	53.42	-2.8097222222222227	-4.808055555555557	1.6805555555555554
2013-01-22	1118	21.679999999999996	-2.8590277777777784	-4.372083333333332	1.1687500000000004
2013-01-23	1119	28.400000000000002	-3.920138888888889	-5.111944444444443	1.319444444444444
2013-01-24	1120	42.98000000000007	-6.002777777777777	-7.407083333333333	2.297916666666666
2013-01-25	1121	31.080000000000005	-5.080555555555556	-7.2979166666666675	2.4868055555555553
2013-01-26	1122	90.25999999999995	-4.706944444444445	-7.176805555555555	3.234027777777778
2013-01-27	1123	43.53999999999998	0.5048611111111105	-1.290000000000001	4.4118055555555555
2013-01-28	1124	39.90000000000004	1.9256944444444437	0.4140277777777752	4.581250000000001
2013-01-29	1125	16.82	6.690277777777778	5.784722222222223	6.3916666666666675
2013-01-30	1126	13.659999999999995	8.400694444444445	6.223055555555557	8.072916666666668
2013-01-31	1127	34.33999999999999	5.069444444444445	1.184583333333333	8.422222222222222
2013-02-01	1128	26.800000000000008	3.4013888888888886	1.744583333333334	4.147916666666666
2013-02-02	1129	53.900000000000006	0.7208333333333335	-0.9920833333333323	3.6749999999999994
2013-02-03	1130	47	0.7305555555555557	-0.9113888888888908	5.561805555555555
2013-02-04	1131	30.179999999999993	4.501388888888888	2.865555555555556	6.04375
2013-02-05	1132	60.07999999999998	0.9291666666666675	-0.9601388888888865	5.834722222222221
2013-02-06	1133	66.17999999999998	-1.0083333333333329	-2.312361111111112	2.468055555555555
2013-02-07	1134	70.80000000000003	-0.4562500000000001	-2.028611111111111	3.5180555555555557
2013-02-08	1135	57.11999999999999	-1.8125000000000009	-3.64	2.1729166666666657
2013-02-09	1136	141.07999999999993	-3.3791666666666664	-6.0529166666666665	1.0972222222222217
2013-02-10	1137	172.43999999999997	-4.430555555555555	-8.91597222222222	3.620138888888888
2013-02-11	1138	95.26000000000002	-3.983333333333334	-10.545	5.409027777777779
2013-02-12	1139	64.55999999999996	-3.6937499999999996	-9.0625	3.501388888888889
2013-02-13	1140	85.34000000000006	-3.834027777777779	-8.485000000000001	1.2638888888888886
2013-02-14	1141	101.99999999999999	-2.790277777777778	-8.546666666666667	3.8
2013-02-15	1142	58.339999999999975	-0.16736111111111082	-0.9547222222222229	1.9756944444444446
2013-02-16	1143	50.50000000000002	1.7013888888888884	1.3691666666666642	1.6701388888888888
2013-02-17	1144	143.18000000000004	1.1444444444444446	-0.19097222222222215	1.5319444444444443
2013-02-18	1145	158.92000000000007	0.14930555555555527	-3.9812500000000015	1.5395833333333333
2013-02-19	1146	42.140000000000036	-0.6263888888888883	-2.007500000000001	2.797222222222222
2013-02-20	1147	84.02000000000004	-3.0027777777777778	-6.1187499999999995	3.7312499999999993
2013-02-21	1148	94.57999999999993	-3.6854166666666672	-7.120000000000001	4.451388888888888
2013-02-22	1149	134.00000000000006	-5.511805555555557	-9.527638888888891	5.185416666666667
2013-02-23	1150	41.580000000000005	-5.333333333333332	-7.379583333333334	3.9513888888888897
2013-02-24	1151	64.50000000000006	-1.9284722222222221	-2.9951388888888886	2.6034722222222215
2013-02-25	1152	55.19999999999998	-0.545138888888889	-0.9098611111111112	2.9458333333333337
2013-02-26	1153	92.41999999999994	0.17152777777777772	-0.40708333333333285	2.5916666666666672
2013-02-27	1154	57.300000000000026	-1.4763888888888888	-1.8888888888888902	3.009027777777777
2013-02-28	1155	76.34000000000005	-0.36111111111111077	-2.204722222222221	1.3840277777777772
2013-03-01	1156	60.019999999999996	0.02222222222222225	-2.127083333333331	1.7958333333333332
2013-03-02	1157	235.5	0.17986111111111047	-4.867499999999999	1.7430555555555554
2013-03-03	1158	69.08000000000006	-0.18125000000000016	-2.5948611111111117	1.9180555555555554
2013-03-04	1159	277.7	3.6479166666666667	-4.4736111111111105	3.100694444444444
2013-03-05	1160	271.64	7.264583333333329	-3.397777777777784	1.5895833333333325
2013-03-06	1161	250.59999999999994	8.27083333333334	-1.90041666666666	1.9743055555555558
2013-03-07	1162	98.76	8.215972222222227	0.02666666666667152	1.9270833333333326
2013-03-08	1163	175.01999999999995	9.10486111111111	6.039444444444444	2.98125
2013-03-09	1164	53.099999999999994	7.09375	5.778888888888889	4.731249999999999
2013-03-10	1165	53.08000000000004	0.09791666666666683	-0.7269444444444423	3.524999999999999
2013-03-11	1166	43.75999999999999	-5.503472222222222	-7.47875	4.675000000000001
