datetime,Flow_metersCubedPerSecond_1,Water_Temperature_celsius_1,Salinity_practicalSalinityUnits_1
1996-06-02,1.13620370370351,15.2241675597145,0
1996-06-03,1.06112962962994,14.994984987658,0
1996-06-04,0.932870370370079,14.4108992307325,0
1996-06-05,0.744259259259335,14.4673049422397,0
1996-06-06,0.720000000000108,16.0236560953821,0
1996-06-07,0.699546296296253,17.9625911338256,0
1996-06-08,0.780879629629522,19.4501129387014,0
1996-06-09,0.674555555555642,19.8055154143017,0
1996-06-10,0.631166666666667,19.7701582033389,0
1996-06-11,0.490370370370327,19.6473287091897,0
1996-06-12,0.418351851851809,18.5360406505311,0
1996-06-13,0.538055555555599,16.9944956744756,0
1996-06-14,0.456518518518303,16.084768844388,0
1996-06-15,0.358138888889175,15.190049978783,0
1996-06-16,0.409064814814863,14.1252893520867,0
1996-06-17,0.369240740740547,14.1582253896793,0
1996-06-18,0.362518518518713,14.7094954783328,0
1996-06-19,0.385092592592355,14.6437572531853,0
1996-06-20,0.94336111111123,14.1417356680351,0
1996-06-21,0.553527777777778,13.5907513600185,0
1996-06-22,0.691277777777918,12.5894348479774,0
1996-06-23,0.648935185185137,11.7058711417149,0
1996-06-24,0.559814814814723,11.5849391824151,0
1996-06-25,0.567916666666758,11.8352303868323,0
1996-06-26,0.616527777777665,12.3675963374524,0
1996-06-27,0.811583333333355,12.7694597979862,0
1996-06-28,1.58826851851843,13.6170120276842,0
1996-06-29,2.75047222222245,13.9325473522952,0
1996-06-30,1.83727777777755,14.0393257506804,0
1996-07-01,1.6924074074075,13.7851021659433,0
1996-07-02,1.60708333333315,13.5678402443241,0
1996-07-03,1.58277777777794,13.4707143636197,0
1996-07-04,2.46456481481484,14.0070224890038,0
1996-07-05,2.27838888888898,14.1805961693364,0
1996-07-06,2.32551851851852,14.1053443894877,0
1996-07-07,1.80705555555536,14.2932493428,0
1996-07-08,1.57442592592598,13.7699120079623,0
1996-07-09,1.8470555555556,13.2036148023448,0
1996-07-10,2.10195370370384,13.2195266789534,0
1996-07-11,1.65750925925917,13.9466044449661,0
1996-07-12,1.49176851851846,14.6856638958215,0
1996-07-13,1.18910185185185,15.4997530718356,0
1996-07-14,1.10461111111101,16.344317635417,0
1996-07-15,0.879351851851841,16.7888673064895,0
1996-07-16,0.848796296296544,16.2445255812809,0
1996-07-17,0.63586111111095,15.6336057954629,0
1996-07-18,0.527064814814793,14.9013325177399,0
1996-07-19,0.551370370370414,14.4238731814261,0
1996-07-20,0.347944444444401,14.4926832184721,0
1996-07-21,0.441962962962963,15.2802973126178,0
1996-07-22,0.401250000000043,16.1787220693271,0
1996-07-23,0.572657407407402,17.3001032486259,0
1996-07-24,1.65693518518523,17.2504644670398,0
1996-07-25,1.48342592592602,16.8877388746217,0
1996-07-26,0.946388888888652,16.4379034180708,0
1996-07-27,0.592472222222362,16.1198817508828,0
1996-07-28,0.445111111111068,15.6015117775929,0
1996-07-29,0.679074074073982,16.1102296039815,0
1996-07-30,0.721851851851895,16.4402239517449,0
1996-07-31,0.550555555555443,16.7958415434643,0
1996-08-01,0.463750000000253,16.8868508345594,0
1996-08-02,0.410509259259206,16.7927859339914,0
1996-08-03,0.358481481481325,16.3517605534825,0
1996-08-04,0.29935185185197,16.2253437390703,0
1996-08-05,0.319129629629678,16.1245642596933,0
1996-08-06,0.336435185185137,15.9210234765802,0
1996-08-07,0.174907407407359,15.9575038102086,0
1996-08-08,0.243083333333263,16.1889220905333,0
1996-08-09,0.305740740740897,16.8502714236542,0
1996-08-10,0.933111111111111,17.4359274584388,0
1996-08-11,1.31458333333327,17.6060584697477,0
1996-08-12,2.41406481481468,17.4805364153784,0
1996-08-13,1.64164814814839,17.2703069937629,0
1996-08-14,0.767805555555426,16.6220456928328,0
1996-08-15,0.793268518518605,15.8635111477576,0
1996-08-16,0.628916666666678,15.4719973622675,0
1996-08-17,0.485398148148181,15.6156397471629,0
1996-08-18,0.33609259259255,16.200231046712,0
1996-08-19,0.523592592592436,16.984207347041,0
1996-08-20,0.686537037037193,17.8978871980027,0
1996-08-21,2.46611111111115,18.3971669871218,0
1996-08-22,3.99152777777765,18.6412927588841,0
1996-08-23,2.23426851851843,18.5667129056569,0
1996-08-24,1.62626851851866,17.7941401817368,0
1996-08-25,1.44004629629626,16.7777813219784,0
1996-08-26,0.890546296296382,16.1729992214026,0
1996-08-27,1.84917592592597,15.7668709009375,0
1996-08-28,4.92057407407407,14.9259757067795,0
1996-08-29,23.4803333333332,14.26574755076,0
1996-08-30,27.0757592592593,13.9377647852197,0
1996-08-31,15.9017592592595,13.5524325104473,0
1996-09-01,9.0499074074073,12.9233994374207,0
1996-09-02,5.63787037037041,12.8409509561124,0
1996-09-03,4.17699999999981,13.2230512754198,0
1996-09-04,2.96703703703708,13.3696235126709,0
1996-09-05,2.59866666666658,13.6242443870995,0
1996-09-06,1.50187037037069,13.637094496087,0
1996-09-07,1.41996296296281,13.3159214287399,0
1996-09-08,1.46301851851835,12.7460393219609,0
1996-09-09,1.13972222222239,12.3489330354211,0
1996-09-10,0.854120370370111,11.9413648660278,0
1996-09-11,1.53578703703721,11.8767328015414,0
1996-09-12,2.25843518518497,11.8693006777332,0
1996-09-13,2.0552500000003,11.6685854467447,0
1996-09-14,1.67471296296301,11.6998465725729,0
1996-09-15,1.43544444444432,11.614286585557,0
1996-09-16,1.33860185185177,11.4465991400019,0
1996-09-17,1.134,11.3137540602727,0
1996-09-18,1.09181481481507,11.3774678515982,0
1996-09-19,1.09881481481464,11.2995467812862,0
1996-09-20,1.0506296296298,11.2754337041057,0
1996-09-21,0.879601851851722,11.0659543328453,0
1996-09-22,0.895120370370069,10.9312769334263,0
1996-09-23,1.0636759259264,10.8966476943858,0
1996-09-24,0.951629629629587,10.6866870665511,0
1996-09-25,0.755435185184862,10.7304786881334,0
1996-09-26,0.787472222222416,11.2787148253727,0
1996-09-27,1.17741666666662,11.8481355218594,0
1996-09-28,1.00490740740732,12.2373100368886,0
1996-09-29,0.970814814815073,12.6978696881352,0
1996-09-30,1.76460185185177,13.3660880167221,0
1996-10-01,6.51574999999987,13.081888476511,0
1996-10-02,7.44057407407403,12.5728570287527,0
1996-10-03,5.64759259259277,12.1591548682162,0
1996-10-04,4.2524444444444,11.7406163843483,0
1996-10-05,3.32757407407423,10.6300899983329,0
1996-10-06,2.56099999999989,10.1543286593538,0
1996-10-07,2.17027777777761,10.0604208817698,0
1996-10-08,1.87330555555525,10.2210597574955,0
1996-10-09,1.64819444444453,10.2883707862115,0
1996-10-10,1.38552777777797,10.6062729077158,0
1996-10-11,1.32927777777758,11.1430292337227,0
1996-10-12,1.30227777777808,11.4671397990444,0
1996-10-13,1.28491666666636,11.7526498279211,0
1996-10-14,1.06822222222263,12.2330553499659,0
1996-10-15,0.971796296296318,12.5613870830963,0
1996-10-16,0.980037037036628,12.3122512727243,0
1996-10-17,1.05027777777842,11.9458088478656,0
1996-10-18,1.30933333333316,11.2759291537825,0
1996-10-19,2.24677777777786,10.6490806402657,0
1996-10-20,4.22311111111074,10.3868562426743,0
1996-10-21,7.0650185185186,10.7640380939904,0
1996-10-22,6.10336111111111,10.7601723358481,0
1996-10-23,4.47062962962963,10.752069076199,0
1996-10-24,3.20197222222233,10.6362927703066,0
1996-10-25,3.04472222222231,10.4451177964265,0
1996-10-26,3.03080555555532,10.230753292033,0
1996-10-27,5.45857407407412,10.4101978775375,0
1996-10-28,4.58844444444483,11.0861892920088,0
1996-10-29,6.52660185185166,11.2037441426883,0
1996-10-30,6.46762962962924,10.8770277541747,0
1996-10-31,9.01392592592582,10.54388692084,0
1996-11-01,12.7000555555559,10.6505962493211,0
1996-11-02,13.5243703703705,10.5147926782726,0
1996-11-03,11.8808333333332,10.8405180354562,0
1996-11-04,10.3149814814814,11.5040094911761,0
1996-11-05,6.57916666666658,11.7201284806884,0
1996-11-06,8.36135185185215,11.5635716390701,0
1996-11-07,10.2074166666662,11.0623480261778,0
1996-11-08,9.87755555555579,10.1518718037181,0
1996-11-09,9.34275000000004,9.41399088044249,0
1996-11-10,5.72119444444455,9.01133741315005,0
1996-11-11,4.7316111111115,8.94947027297343,0
1996-11-12,4.21887962962905,9.13509136871436,0
1996-11-13,4.12352777777808,9.08935164738945,0
1996-11-14,3.78649999999985,8.28853086319331,0
1996-11-15,3.26328703703738,7.49777503283144,0
1996-11-16,3.26013888888859,6.69570372687178,0
1996-11-17,2.78541666666667,5.63079739902471,0
1996-11-18,2.50211111111131,4.91513304340835,0
1996-11-19,2.9010277777772,5.10146337448939,0
1996-11-20,4.04595370370409,5.58842663358677,0
1996-11-21,3.84490740740741,5.40604315816907,0
1996-11-22,3.38924074074074,5.27718043453821,0
1996-11-23,3.01285185185196,5.20102009184661,0
1996-11-24,2.87325000000028,4.90568618716413,0
1996-11-25,3.33621296296277,4.48956960377058,0
1996-11-26,3.77652777777797,4.58622194998656,0
1996-11-27,3.81375925925907,4.40556884659048,0
1996-11-28,3.45997222222222,4.37301319954077,0
1996-11-29,3.89598148148109,4.47060664048822,0
1996-11-30,3.6699074074076,4.56604356098458,0
1996-12-01,10.1704814814816,4.54747740257042,0
1996-12-02,10.323972222222,5.22674299009551,0
1996-12-03,19.2488333333335,5.85034389623151,0
1996-12-04,19.9988333333331,6.69018590160619,0
1996-12-05,12.4380462962961,7.29694336518316,0
1996-12-06,10.8245000000001,7.53766636967789,0
1996-12-07,7.28705555555586,7.1806521200956,0
1996-12-08,5.30388888888889,6.5996750894686,0
1996-12-09,4.34894444444423,5.5138715596474,0
1996-12-10,3.76875,4.4317081027362,0
1996-12-11,3.14055555555556,4,0
1996-12-12,2.22412962962989,4,0
1996-12-13,2.94010185185159,4,0
1996-12-14,2.44619444444475,4,0
1996-12-15,2.74944444444429,4,0
1996-12-16,2.3208888888888,4.29720650164704,0
1996-12-17,2.43486111111146,4.67841251630253,0
1996-12-18,2.12974074074016,5.35660225614658,0
1996-12-19,2.11260185185218,6.64710486144604,0
1996-12-20,2.11586111111107,6.50958552387273,0
1996-12-21,1.93124999999989,5.46734277134877,0
1996-12-22,2.11286111111111,4.64070917430547,0
1996-12-23,2.26616666666658,4,0
1996-12-24,2.05378703703734,4,0
1996-12-25,1.70562037037018,4,0
1996-12-26,1.41625925925945,4,0
1996-12-27,1.26047222222201,4,0
1996-12-28,1.08593518518519,4,0
1996-12-29,0.336157407407709,4,0
1996-12-30,0.740638888888587,4,0
1996-12-31,1.1688796296295,4,0
1997-01-01,0.787935185185314,4,0
1997-01-02,0.757999999999806,4,0
1997-01-03,0.700129629630039,4,0
1997-01-04,0.941462962962963,4,0
1997-01-05,0.815657407407105,4,0
1997-01-06,0.784620370370435,4,0
1997-01-07,0.658462962962898,4,0
1997-01-08,0.632425925926206,4,0
1997-01-09,0.657462962962963,4,0
1997-01-10,0.480796296296081,4,0
1997-01-11,0.37516666666671,4,0
1997-01-12,0.395055555555814,4,0
1997-01-13,0.339064814814599,4,0
1997-01-14,0.39162037037078,4,0
1997-01-15,0.18012962962935,4,0
1997-01-16,0.264240740740741,4,0
1997-01-17,0,4.60983224049316,0
1997-01-18,0.114296296296469,4.93414674627954,0
1997-01-19,0.654777777778123,5.15354078674729,0
1997-01-20,0.97045370370379,5.58092037335215,0
1997-01-21,0.703703703703488,5.70383935288268,0
1997-01-22,0.376157407407106,5.91940813726629,0
1997-01-23,0.135629629629651,6.25420850666871,0
1997-01-24,0,6.36816033841548,0
1997-01-25,0.0240000000000863,6.21870265993194,0
1997-01-26,0.146999999999871,6.09974130031849,0
1997-01-27,0,5.34332272196809,0
1997-01-28,0,4.4406286537425,0
1997-01-29,0,4,0
1997-01-30,0,4,0
1997-01-31,0,4,0
1997-02-01,0,4.15131418728557,0
1997-02-02,0,4.20006334217837,0
1997-02-03,0,4.08536386738203,0
1997-02-04,4.53572222222227,4.31544874454359,0
1997-02-05,6.92776851851845,4.45280929752463,0
1997-02-06,2.54624074074096,4.73946786228501,0
1997-02-07,1.91313888888857,5.5898477139675,0
1997-02-08,1.70895370370403,6.45394854369144,0
1997-02-09,1.66149074074074,7.24718182370902,0
1997-02-10,2.36283333333335,7.98541337589154,0
1997-02-11,5.18574999999991,8.25406901932742,0
1997-02-12,20.9063981481481,8.80499538446083,0
1997-02-13,31.5570462962963,8.70945091948576,0
1997-02-14,20.897759259259,8.02599852234759,0
1997-02-15,12.368240740741,7.19103902684056,0
1997-02-16,7.66285185185198,6.87397865540425,0
1997-02-17,6.22811111111111,6.1708420160535,0
1997-02-18,9.87983333333299,6.35440549402172,0
1997-02-19,13.6949629629634,6.51450668996343,0
1997-02-20,13.258231481481,7.25013976350689,0
1997-02-21,7.49167592592649,8.11328995093772,0
1997-02-22,7.65549999999931,8.75215140593295,0
1997-02-23,7.94087962963032,9.0577215788181,0
1997-02-24,8.01679629629617,9.84720522605548,0
1997-02-25,17.1000462962962,10.388696299907,0
1997-02-26,24.8590092592591,10.2118924061665,0
1997-02-27,22.6655185185188,9.76798137186769,0
1997-02-28,18.4801296296292,9.81846833373214,0
1997-03-01,11.2454629629634,9.8938386285298,0
1997-03-02,7.4950833333329,9.92068243467724,0
1997-03-03,6.75286111111111,9.92998922388092,0
1997-03-04,4.26122222222227,10.3305977828206,0
1997-03-05,3.82235185185198,10.4369075295621,0
1997-03-06,3.8821203703702,9.90649787622231,0
1997-03-07,3.39415740740775,9.52498817286862,0
1997-03-08,2.85944444444427,9.74540279493923,0
1997-03-09,2.63548148148152,9.91574836650179,0
1997-03-10,2.38454629629612,10.1326969639606,0
1997-03-11,1.89150000000039,10.2615986929101,0
1997-03-12,2.021,10.2990631155617,0
1997-03-13,1.98433333333325,10.4336321893537,0
1997-03-14,1.91597222222175,10.1666881157728,0
1997-03-15,2.376,9.79673863774742,0
1997-03-16,2.476694444445,10.0777944055419,0
1997-03-17,2.50216666666667,10.0097873663803,0
1997-03-18,3.42131481481473,9.6409996059542,0
1997-03-19,5.58683333333333,9.33069442137467,0
1997-03-20,5.53231481481469,8.41059622225508,0
1997-03-21,5.50725925925947,7.67412506155381,0
1997-03-22,4.77981481481473,6.82400007809542,0
1997-03-23,4.16614814814798,6.39683853537896,0
1997-03-24,2.79466666666705,6.47009156631315,0
1997-03-25,3.27024074074027,6.94224229944704,0
1997-03-26,2.96292592592627,7.55453597190233,0
1997-03-27,2.41927777777743,8.91225627994714,0
1997-03-28,2.90670370370362,9.27680183685157,0
1997-03-29,3.21967592592601,9.15357274061608,0
1997-03-30,2.36253703703743,9.41760304337167,0
1997-03-31,2.68892592592549,9.35954625774536,0
1997-04-01,3.04652777777795,9.07782573147473,0
1997-04-02,2.1774259259258,9.46543342314263,0
1997-04-03,2.15283333333359,9.76580825223397,0
1997-04-04,2.9362592592593,9.27121971026692,0
1997-04-05,7.82474074074078,8.97433457417941,0
1997-04-06,7.71372222222175,8.28135319591178,0
1997-04-07,5.20498148148148,7.51160289751235,0
1997-04-08,4.93922222222248,7.49072613859147,0
1997-04-09,4.54722222222183,8.37185658939289,0
1997-04-10,3.44503703703755,8.94833236745828,0
1997-04-11,3.26855555555543,9.11264735520386,0
1997-04-12,3.01807407407394,9.19059617498768,0
1997-04-13,2.68,9.01448987297407,0
1997-04-14,2.28762962962963,8.58142717485947,0
1997-04-15,1.33014814814828,7.93045283518056,0
1997-04-16,1.31748148148157,7.76326413225823,0
1997-04-17,1.24733333333338,8.05401533171331,0
1997-04-18,0.948111111111111,8.12113104101634,0
1997-04-19,1.18742592592588,7.8925292004237,0
1997-04-20,0.68129629629621,7.54326425871504,0
1997-04-21,0.19618518518497,7.47753821894865,0
1997-04-22,0.756074074074074,7.22404478774823,0
1997-04-23,0.160425925926142,7.18718770914711,0
1997-04-24,0.337666666666667,7.77724019116848,0
1997-04-25,1.10000000000004,8.79270652445987,0
1997-04-26,1.44324074074091,9.64621597328774,0
1997-04-27,1.98033333333299,10.4799600957054,0
1997-04-28,3.05562962962963,11.2192124114624,0
1997-04-29,6.5555370370373,11.1676458272484,0
1997-04-30,6.62920370370357,11.1682694456861,0
1997-05-01,5.45627777777769,11.2592123585132,0
1997-05-02,4.74925925925947,11.8582780195302,0
1997-05-03,3.75618518518519,12.6702126467339,0
1997-05-04,4.27001851851826,13.6606467855067,0
1997-05-05,6.28718518518493,14.086811021195,0
1997-05-06,7.13584259259272,13.7268677571191,0
1997-05-07,7.35511111111124,12.3128686146301,0
1997-05-08,11.3752685185184,10.9143097265313,0
1997-05-09,11.0950740740743,9.78557052520519,0
1997-05-10,6.15733333333325,9.47534936958184,0
1997-05-11,5.99546296296344,10.197255473777,0
1997-05-12,6.36829629629591,11.3560101798237,0
1997-05-13,3.8914259259258,12.4133015102798,0
1997-05-14,3.4886666666668,13.3013097494104,0
1997-05-15,2.80516666666641,13.8306428535012,0
1997-05-16,3.26505555555607,14.7529809752677,0
1997-05-17,2.6915370370373,15.8906295255655,0
1997-05-18,2.62253703703652,16.2878173739651,0
1997-05-19,2.20054629629617,16.769669891569,0
1997-05-20,3.1115092592593,16.7530072384694,0
1997-05-21,4.18842592592588,15.6550966654939,0
1997-05-22,4.1824074074078,14.0070767971697,0
1997-05-23,4.25416666666628,13.0226150717895,0
1997-05-24,3.12763888888958,11.8301713075061,0
1997-05-25,2.55577777777722,11.3770436805807,0
1997-05-26,2.52047222222222,11.3780104610417,0
1997-05-27,1.90333333333346,11.5409338058756,0
1997-05-28,1.6379259259258,11.585235493826,0
1997-05-29,1.49429629629673,12.0279865850678,0
1997-05-30,1.47433333333264,12.2937572320637,0
1997-05-31,0.785870370370629,12.254257613652,0
1997-06-01,1.03516666666705,12.459426397036,0
1997-06-02,0.815259259258871,13.071522311036,0
1997-06-03,0.514333333333247,13.5751988116166,0
1997-06-04,0.139222222222567,14.1685423230948,0
1997-06-05,0.249898148148278,15.2299258018307,0
1997-06-06,0.165342592592421,16.5582159334212,0
1997-06-07,0.184925925925839,17.5788982910096,0
1997-06-08,0.446194444444574,17.6734858583775,0
1997-06-09,0.284490740740827,17.6286366923828,0
1997-06-10,0.0572777777776483,17.743130732303,0
1997-06-11,0.656703703703618,17.6818677159645,0
1997-06-12,0.433537037037124,17.1574285910488,0
1997-06-13,2.36374999999957,17.285924274532,0
1997-06-14,2.85671296296322,17.1520062225951,0
1997-06-15,1.47688888888872,16.2192605023402,0
1997-06-16,0.502703703703833,15.2987019895513,0
1997-06-17,0.905657407407407,14.7417290319071,0
1997-06-18,1.10012962962976,14.0132372743052,0
1997-06-19,0.927046296296512,13.8366008611037,0
1997-06-20,1.47559259259259,13.9036506050973,0
1997-06-21,1.47699999999978,13.9143363807765,0
1997-06-22,1.55074074074027,13.7713270800859,0
1997-06-23,2.17677777777791,13.7506463144455,0
1997-06-24,1.73233333333368,13.406926097653,0
1997-06-25,2.09807407407416,13.1423615133349,0
1997-06-26,2.23580555555512,13.0602740981552,0
1997-06-27,1.56033333333338,13.2686913271669,0
1997-06-28,1.48812037037041,13.7907106321687,0
1997-06-29,1.47738888888885,14.4239516494191,0
1997-06-30,1.78896296296305,14.7460844934905,0
1997-07-01,1.96738888888898,14.8565379004143,0
1997-07-02,2.0719166666668,15.0301898612784,0
1997-07-03,1.5846944444441,15.0247319107681,0
1997-07-04,1.04388888888919,14.8451824394821,0
1997-07-05,1.61496296296305,14.9579391271639,0
1997-07-06,1.57655555555538,14.868863856294,0
1997-07-07,1.26537037037059,14.9381680637697,0
1997-07-08,1.40250925925883,14.9182754183758,0
1997-07-09,1.31134259259302,14.9216311291372,0
1997-07-10,1.26067592592567,15.2341326882972,0
1997-07-11,1.36257407407425,16.1303937450987,0
1997-07-12,1.24812037037024,16.7199138351595,0
1997-07-13,1.51633333333346,17.3826616298499,0
1997-07-14,1.4276296296295,17.8083695759712,0
1997-07-15,1.2797962962963,17.8642538410124,0
1997-07-16,1.43587037037026,17.3848918548017,0
1997-07-17,1.72724074074083,16.8094496671371,0
1997-07-18,1.88907407407433,16.1510100859235,0
1997-07-19,1.55474074074061,15.9414678530543,0
1997-07-20,1.69037037037009,15.6263044301908,0
1997-07-21,1.56366666666705,15.5091289817765,0
1997-07-22,1.05316666666626,15.7531481316908,0
1997-07-23,0.802388888889083,16.1310503165624,0
1997-07-24,0.686296296296296,16.3227318655511,0
1997-07-25,1.40717592592608,16.3987305801335,0
1997-07-26,0.705712962962704,16.6115378305404,0
1997-07-27,0.972666666666775,16.5259150234832,0
1997-07-28,0.845999999999806,16.2552396995728,0
1997-07-29,0.872555555555857,16.2329867146259,0
1997-07-30,0.929842592592377,16.782404360202,0
1997-07-31,1.71271296296327,16.421766522563,0
1997-08-01,1.58242592592584,16.0367895004254,0
1997-08-02,0.915259259259453,16.2126774746935,0
1997-08-03,1.3093888888885,16.1801033287712,0
1997-08-04,1.60161111111092,16.1280771750432,0
1997-08-05,1.25840740740788,16.8504857887041,0
1997-08-06,0.923314814814793,17.7351042283745,0
1997-08-07,1.83536111111098,18.2472963886905,0
1997-08-08,1.59373148148155,18.8276850255118,0
1997-08-09,1.4994074074073,19.2220834015065,0
1997-08-10,1.45079629629647,19.724268756935,0
1997-08-11,1.46268518518486,20.1194089393333,0
1997-08-12,1.77255555555562,20.4842099554273,0
1997-08-13,1.75933333333342,20.825647991055,0
1997-08-14,1.47957407407399,20.6229514516358,0
1997-08-15,1.45144444444438,19.9348063669533,0
1997-08-16,1.65655555555538,19.3638429113795,0
1997-08-17,1.74826851851891,18.8877504933132,0
1997-08-18,1.41799074074052,18.3832662241568,0
1997-08-19,1.43916666666705,18.0291640769664,0
1997-08-20,1.29447222222205,18.1687562301402,0
1997-08-21,1.38713888888889,18.384888838943,0
1997-08-22,1.4380648148149,18.3196887347928,0
1997-08-23,1.26774999999985,18.4740036978669,0
1997-08-24,1.40121296296318,19.2957299794052,0
1997-08-25,1.08008333333312,19.9759587079446,0
1997-08-26,1.22640740740748,19.6312983134188,0
1997-08-27,1.93840740740727,19.6553269010589,0
1997-08-28,2.00492592592606,18.8249002192434,0
1997-08-29,1.32301851851858,17.5133558258059,0
1997-08-30,1.49879629629622,16.2116152992029,0
1997-08-31,1.28516666666668,16.2807369797351,0
1997-09-01,1.90407407407398,16.3776491998047,0
1997-09-02,1.62944444444444,16.3102486250353,0
1997-09-03,1.36502777777766,16.6080556508873,0
1997-09-04,1.33174074074086,17.0131326394819,0
1997-09-05,1.33825000000015,16.765593617561,0
1997-09-06,1.39874074074057,15.8962675323825,0
1997-09-07,1.32466666666683,15.5302334651327,0
1997-09-08,1.54053703703709,15.2527586034604,0
1997-09-09,1.32159259259241,14.6294135461848,0
1997-09-10,1.23941666666674,13.7694585220163,0
1997-09-11,1.18849074074059,13.6503033800342,0
1997-09-12,1.50446296296302,14.0427785483695,0
1997-09-13,1.37946296296296,13.5852806950931,0
1997-09-14,1.32853703703708,13.1624467930263,0
1997-09-15,1.17664814814809,13.2245158338717,0
1997-09-16,1.20299074074082,13.3674067558405,0
1997-09-17,1.00900925925924,13.2969690670396,0
1997-09-18,2.56214814814823,13.9663308444692,0
1997-09-19,2.87208333333334,14.263526139263,0
1997-09-20,2.46827777777759,13.9197879510855,0
1997-09-21,2.72150925925927,13.2878859051984,0
1997-09-22,2.61042592592601,12.8644626875866,0
1997-09-23,2.55923148148153,12.2844819158113,0
1997-09-24,2.54760185185172,12.1646808994391,0
1997-09-25,2.55570370370382,12.7081295874159,0
1997-09-26,2.44459259259267,13.3269232118833,0
1997-09-27,2.4307037037037,13.3186248864933,0
1997-09-28,2.36936111111099,13.2459754167241,0
1997-09-29,2.37462037037032,13.4003656717429,0
1997-09-30,2.63568518518515,13.5902830717759,0
1997-10-01,2.84777777777782,13.7355568621733,0
1997-10-02,2.54453703703713,13.7529101356477,0
1997-10-03,2.48435185185179,13.4676974278787,0
1997-10-04,2.55357407407411,13.3609670883484,0
1997-10-05,2.48732407407409,12.8916096203253,0
1997-10-06,2.64328703703696,12.695883664124,0
1997-10-07,2.96021296296293,13.1798938053298,0
1997-10-08,4.17274999999998,13.7950520133628,0
1997-10-09,8.60438888888905,14.3898088881709,0
1997-10-10,9.00631481481478,14.6583986602176,0
1997-10-11,4.63974074074064,14.0119002673804,0
1997-10-12,3.20687037037032,12.9478115495088,0
1997-10-13,2.50179629629643,11.8604907998501,0
1997-10-14,2.08070370370378,10.4950389187886,0
1997-10-15,2.10467592592565,9.40067605821215,0
1997-10-16,1.38443518518532,8.86345692493041,0
1997-10-17,1.93329629629639,9.03707977026255,0
1997-10-18,1.78705555555545,9.90418441542366,0
1997-10-19,1.17594444444447,10.8089598149833,0
1997-10-20,1.3275648148149,11.1227126379629,0
1997-10-21,1.2592777777778,10.7275947647149,0
1997-10-22,1.14854629629625,9.84407453460408,0
1997-10-23,1.09730555555558,8.59467145123192,0
1997-10-24,1.30223148148151,7.41078379839453,0
1997-10-25,1.24204629629633,7.07256554911736,0
1997-10-26,1.26750925925915,7.45735121010775,0
1997-10-27,1.22121296296293,7.31958294154316,0
1997-10-28,1.00709259259267,6.72831739170238,0
1997-10-29,2.09391666666658,6.03049965882192,0
1997-10-30,2.59893518518519,5.81128191734019,0
1997-10-31,2.62671296296296,5.44577663382016,0
1997-11-01,2.66143518518523,5.2348821124224,0
1997-11-02,2.7054166666667,5.2623247771207,0
1997-11-03,2.7339722222223,5.84493738236197,0
1997-11-04,2.6604629629629,5.76813351880649,0
1997-11-05,2.96949074074076,6.43503804925648,0
1997-11-06,3.38731481481477,7.76393504202612,0
1997-11-07,3.01323148148145,9.27992370523468,0
1997-11-08,3.08523148148156,9.90997572648705,0
1997-11-09,3.70560185185174,10.6373077032831,0
1997-11-10,3.7588425925926,10.60729990523,0
1997-11-11,3.67435185185181,10.166614540926,0
1997-11-12,3.95016666666677,9.58391957314827,0
1997-11-13,3.70675925925922,9.00031728115121,0
1997-11-14,3.52659259259263,8.33151176958177,0
1997-11-15,3.81092592592589,8.16038601268023,0
1997-11-16,3.70097222222231,8.31409788461773,0
1997-11-17,3.55356481481472,7.99411335020805,0
1997-11-18,3.69841666666672,7.8735904539351,0
1997-11-19,3.5107962962962,7.42831431847979,0
1997-11-20,3.38238888888908,6.51279240060947,0
1997-11-21,3.00608333333327,6.11723109901435,0
1997-11-22,2.9204537037036,6.04390359129053,0
1997-11-23,2.61721296296303,5.81584403312229,0
1997-11-24,2.64207407407412,5.94926384815445,0
1997-11-25,2.69278703703695,6.3695347900593,0
1997-11-26,2.80192592592588,6.25144105289145,0
1997-11-27,2.60796296296298,6.11049178935062,0
1997-11-28,2.79537037037031,6.46414252266621,0
1997-11-29,3.17692592592597,7.3472152109842,0
1997-11-30,3.03803703703708,7.85355497102362,0
1997-12-01,2.91303703703713,7.47057813803106,0
1997-12-02,2.87203703703684,7.03441081685479,0
1997-12-03,2.64273148148144,6.29856703611216,0
1997-12-04,2.83846296296321,5.14623669145573,0
1997-12-05,2.72253703703677,4,0
1997-12-06,3.0512407407409,4,0
1997-12-07,2.91466666666677,4.16727484189241,0
1997-12-08,2.18897222222211,4.69239271837983,0
1997-12-09,3.21212037037026,5.60736422363224,0
1997-12-10,9.91266666666672,7.16211780011365,0
1997-12-11,13.0871203703705,8.41252048452455,0
1997-12-12,17.7607314814814,9.06488716466862,0
1997-12-13,14.5853425925923,9.28240136706252,0
1997-12-14,9.42808333333355,8.91636635725081,0
1997-12-15,6.46993518518525,7.55408717213792,0
1997-12-16,4.98569444444438,5.4359232875546,0
1997-12-17,4.09088888888893,4,0
1997-12-18,3.257,4,0
1997-12-19,2.64799999999987,4,0
1997-12-20,2.45344444444477,4.25050768052378,0
1997-12-21,2.07477777777769,5.01442128868641,0
1997-12-22,2.06023148148122,5.61256944648891,0
1997-12-23,1.96297222222242,5.49168816453503,0
1997-12-24,3.5596666666669,6.04553099127448,0
